created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,clean_text
2021-06-19 02:57:49+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE",0.028124999999999997,0.35,en,117.0,48,bettyp711,642,1198,,[],['@paldhous'],,"2 the delta variant should pose little threat if youre fully vaccinated but could still cause deadly surges in places where many people have shunned  vaccines that puts the south and parts of rural america at risk
httpstcojzl6kur8uw httpstcoxsjd4tjile"
2021-06-19 02:58:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,en,638.0,584,wan_rasul,71,140,False,[],['@shawajason'],"Johor Bahru, Johor",rt  liars you tried to load off your expired vaccines just another war crime by israel httpstcoti0vk8dqlw
2021-06-19 02:58:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13) Similar #DeltaVariant worries from a 🇨🇦 hospital— ➡️Outbreak even w/ 2 dose of mRNA vaccines—16 patients &amp; 6 HCWS #DeltaVariant positive. 6/16 patients &amp; 5/6 HCWs had received 2 doses of #COVID19 vaccine. A 2x vaccinated 80-year old also died. https://t.co/Y4GubHLMYF,0.10909090909090909,0.38181818181818183,en,182.0,77,CarikaElshae,1858,1455,,['#DeltaVariant'],['@DrEricDing'],Bermuda,13 similar  worries from a 🇨🇦 hospital— ➡️outbreak even w 2 dose of mrna vaccines—16 patients amp 6 hcws  positive 616 patients amp 56 hcws had received 2 doses of  vaccine a 2x vaccinated 80year old also died httpstcoy4gubhlmyf
2021-06-19 02:58:17+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE",0.028124999999999997,0.35,en,118.0,49,VShapiro,560,1558,,[],['@paldhous'],,"2 the delta variant should pose little threat if youre fully vaccinated but could still cause deadly surges in places where many people have shunned  vaccines that puts the south and parts of rural america at risk
httpstcojzl6kur8uw httpstcoxsjd4tjile"
2021-06-19 02:58:28+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","EU's vaccine failure exposed: Binned #AstraZeneca and backed German jab that doesn't work #CureVac #COVID19 #EuropeanIUnion @benhabib6

https://t.co/cexa2u6MMD",-0.15833333333333335,0.15,en,75.0,36,LizardEyeSue,161,476,,"['#AstraZeneca', '#CureVac', '#COVID19']",['@Daily_Express'],Dartmouth UK,"eus vaccine failure exposed binned  and backed german jab that doesnt work    

httpstcocexa2u6mmd"
2021-06-19 02:58:29+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The countries hording vaccines the USA, UK, France, Canada, Israel caused this 👇. If less than 5% of the world is v… https://t.co/GOqS88kY5o",,,en,,0,teambernie27001,6353,6207,,[],[],"Maryland, USA",the countries hording vaccines the usa uk france canada israel caused this 👇 if less than 5 of the world is v… httpstcogoqs88ky5o
2021-06-19 02:58:32+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","South Africa has recorded 10 510 new #coronavirus cases bringing the total to 1 796 589. The Department of Health has also reported 118 more deaths, bringing the total to 58 411. https://t.co/ipdMNdWmPV",0.1590909090909091,0.6136363636363636,en,64.0,46,LillianTau1,1082,2058,,['#coronavirus'],['@SABCNews'],"Potchefstroom, South Africa",south africa has recorded 10 510 new  cases bringing the total to 1 796 589 the department of health has also reported 118 more deaths bringing the total to 58 411 httpstcoipdmndwmpv
2021-06-19 02:58:37+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv",-0.05,0.4,en,97.0,71,ArpitaKri0937,164,153,,[],['@N_RamchanderRao'],"Mumbai, India","covid19 vaccines reach the remotest places of jammu amp kashmirs gujjars bakarwals community 

healthcare staff  and  karyakartas travel long distances in terrains to take forward the  httpstcosfnnxzfsrv"
2021-06-19 02:58:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",0.14444444444444446,0.19999999999999998,en,306.0,285,epi_em_,371,293,,[],"['@TelGlobalHealth', '@MoetiTshidi']","Buffalo, NY","africa is in the midst of a fullblown third wave  said the sobering trajectory of surging cases should draw everyone to urgent action 

“weve seen in india and elsewhere how quickly covid19 can rebound and overwhelm health systems
httpstcocemrzeidyr"
2021-06-19 02:59:09+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Africa, Dr @MoetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. https://t.co/KUDPXpqq22",0.125,0.325,en,121.0,108,RJ_Howes,1869,1807,,['#COVID19'],['@WHOAFRO'],Road To Nowhere.,"africa needs millions more doses here amp now to curb the third wave

in the midst of a third wave of  cases in  dr  calls out for muchneeded covid19 vaccine doses during this critical time httpstcokudpxpqq22"
2021-06-19 02:59:11+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","South Africa has recorded 10 510 new #coronavirus cases bringing the total to 1 796 589. The Department of Health has also reported 118 more deaths, bringing the total to 58 411. https://t.co/ipdMNdWmPV",0.1590909090909091,0.6136363636363636,en,65.0,47,ChiheraStacey,14624,3841,,['#coronavirus'],['@SABCNews'],The Village ,south africa has recorded 10 510 new  cases bringing the total to 1 796 589 the department of health has also reported 118 more deaths bringing the total to 58 411 httpstcoipdmndwmpv
2021-06-19 02:59:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE",0.028124999999999997,0.35,en,118.0,50,ghyslara,258,2379,,[],['@paldhous'],"Durham, NC","2 the delta variant should pose little threat if youre fully vaccinated but could still cause deadly surges in places where many people have shunned  vaccines that puts the south and parts of rural america at risk
httpstcojzl6kur8uw httpstcoxsjd4tjile"
2021-06-19 02:59:14+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv",-0.05,0.4,en,98.0,72,supriya442,455,637,,[],['@N_RamchanderRao'],India,"covid19 vaccines reach the remotest places of jammu amp kashmirs gujjars bakarwals community 

healthcare staff  and  karyakartas travel long distances in terrains to take forward the  httpstcosfnnxzfsrv"
2021-06-19 02:59:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",0.14444444444444446,0.19999999999999998,en,307.0,286,HarmonyMacP,643,1031,,[],"['@TelGlobalHealth', '@MoetiTshidi']","Brooklyn, NY","africa is in the midst of a fullblown third wave  said the sobering trajectory of surging cases should draw everyone to urgent action 

“weve seen in india and elsewhere how quickly covid19 can rebound and overwhelm health systems
httpstcocemrzeidyr"
2021-06-19 02:59:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE",0.028124999999999997,0.35,en,119.0,51,TorontoDDG,1349,5002,,[],['@paldhous'],Toronto,"2 the delta variant should pose little threat if youre fully vaccinated but could still cause deadly surges in places where many people have shunned  vaccines that puts the south and parts of rural america at risk
httpstcojzl6kur8uw httpstcoxsjd4tjile"
2021-06-19 02:59:45+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv",-0.05,0.4,en,99.0,73,Suruchi391,177,232,,[],['@N_RamchanderRao'],"Patna, India","covid19 vaccines reach the remotest places of jammu amp kashmirs gujjars bakarwals community 

healthcare staff  and  karyakartas travel long distances in terrains to take forward the  httpstcosfnnxzfsrv"
2021-06-19 02:59:52+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,en,638.0,586,Ian_haeri,51,166,False,[],['@shawajason'],Mono RM,rt  liars you tried to load off your expired vaccines just another war crime by israel httpstcoti0vk8dqlw
2021-06-19 02:59:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,1972.0,151,Teresa_Kelly,2072,2033,,['#COVID19'],['@BogochIsaac'],Toronto,"204344  vaccines have been administered so far today in ontario 84 are 2nd doses

these are huge vaccine days the pace of vaccination per capita is up there with the fastest in the world 

way to go ontario

kenojuak ashevaks iqalutsiavak beautiful fish httpstcoxo2wlew4j2"
2021-06-19 03:00:03+00:00,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","#China nears 1 billion #COVID-19 #coronavirus #vaccine doses administered ... 

| #SARSCoV2 | #Immunizations |… https://t.co/3x3k4GNHRb",,,en,,0,MicrobesInfo,1336,516,False,"['#China', '#COVID', '#coronavirus', '#vaccine', '#SARSCoV2', '#Immunizations']",[],Earth," nears 1 billion    doses administered  

    … httpstco3x3k4gnhrb"
2021-06-19 03:00:03+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#COVID19 
Global overnight development from 18th to 19th of June
6pm EAT: 178.305.475 Infections / 3.859.980 Deaths… https://t.co/LkntUJDk8u",,,en,,0,whthome,11422,807,False,['#COVID19'],[],Germany," 
global overnight development from 18th to 19th of june
6pm eat 178305475 infections  3859980 deaths… httpstcolkntujdk8u"
2021-06-19 03:00:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Love the art you share every day.,,,en,,0,schmoopgirl,417,267,,[],[],,love the art you share every day
2021-06-19 03:00:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Third wave of #coronavirus has hit Africa in a full blown manner. Gradual unlock in India a must for the economy bu… https://t.co/5qX5bpp2K0,,,en,,0,DrAMSinghvi,250039,219,,['#coronavirus'],[],"New Delhi, India",third wave of  has hit africa in a full blown manner gradual unlock in india a must for the economy bu… httpstco5qx5bpp2k0
2021-06-19 03:00:08+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">SciBot</a>","#China nears 1 billion #COVID-19 #coronavirus #vaccine doses administered ... 

| #SARSCoV2 | #Immunizations | #COVID19 | #Asia | #Pandemic | #PublicHealth | By @amyyqin and @amy_changchien via @nytimes 

https://t.co/WforZVcYr2",0.0,0.0,en,0.0,1,B0tSci,1240,81,,"['#China', '#COVID', '#coronavirus', '#vaccine', '#SARSCoV2', '#Immunizations', '#COVID19']",['@MicrobesInfo'],," nears 1 billion    doses administered  

             by  and  via  

httpstcowforzvcyr2"
2021-06-19 03:00:10+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Corona—Bot</a>","#China nears 1 billion #COVID-19 #coronavirus #vaccine doses administered ... 

| #SARSCoV2 | #Immunizations | #COVID19 | #Asia | #Pandemic | #PublicHealth | By @amyyqin and @amy_changchien via @nytimes 

https://t.co/WforZVcYr2",0.0,0.0,en,1.0,2,CoronaBot20,188,36,,"['#China', '#COVID', '#coronavirus', '#vaccine', '#SARSCoV2', '#Immunizations', '#COVID19']",['@MicrobesInfo'],," nears 1 billion    doses administered  

             by  and  via  

httpstcowforzvcyr2"
2021-06-19 03:00:18+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @vankapro: Does mixing #covid19 shots📍
Deliver enhanced #immunity....📍
#thursdaymorning 
@DrEricDing

VankaPro☀️🌊🌊🌊",,,en,3.0,5,MorgaineSW,99,205,,"['#covid19', '#immunity', '#thursdaymorning']","['@vankapro', '@DrEricDing']",,"rt  does mixing  shots📍
deliver enhanced 📍
 


vankapro☀️🌊🌊🌊"
2021-06-19 03:00:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Every day that supplies allow for further vaccines, we see the benefits. We're now down to 44 positive #COVID19 inpatients in hospital, 15 of those in ICU. 21 hospitals with just one case or less. Huge credit to public support &amp; for the take up of vaccines here. @HSELive",0.050841750841750855,0.39461279461279464,en,372.0,24,euphrosyna,391,314,,['#COVID19'],['@paulreiddublin'],Ireland,every day that supplies allow for further vaccines we see the benefits were now down to 44 positive  inpatients in hospital 15 of those in icu 21 hospitals with just one case or less huge credit to public support amp for the take up of vaccines here 
2021-06-19 03:00:42+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411060] 
Bhangire Hospital - PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Cap… https://t.co/LLzU3LzydB",,,en,,0,PuneUpdater,88,0,,[],[],,"pin code411060 
bhangire hospital  pmcg
vaccines covaxin
min age limit 1845
dose1 capacity 0
dose2 cap… httpstcollzu3lzydb"
2021-06-19 03:00:51+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Third wave of #coronavirus has hit Africa in a full blown manner. Gradual unlock in India a must for the economy but was shocked to see videos where people are flocking markets &amp; streets. This is not over yet folks so buckle up.,-0.11666666666666665,0.45,en,5.0,1,Burkijamal,3303,4797,,['#coronavirus'],['@DrAMSinghvi'],,third wave of  has hit africa in a full blown manner gradual unlock in india a must for the economy but was shocked to see videos where people are flocking markets amp streets this is not over yet folks so buckle up
2021-06-19 03:00:54+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">global health bot</a>","#China nears 1 billion #COVID-19 #coronavirus #vaccine doses administered ... 

| #SARSCoV2 | #Immunizations | #COVID19 | #Asia | #Pandemic | #PublicHealth | By @amyyqin and @amy_changchien via @nytimes 

https://t.co/WforZVcYr2",0.0,0.0,en,1.0,3,globalhealthbot,853,1,,"['#China', '#COVID', '#coronavirus', '#vaccine', '#SARSCoV2', '#Immunizations', '#COVID19']",['@MicrobesInfo'],," nears 1 billion    doses administered  

             by  and  via  

httpstcowforzvcyr2"
2021-06-19 03:00:56+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,en,638.0,587,pikocyannn,24,68,False,[],['@shawajason'],"Sabah, Malaysia",rt  liars you tried to load off your expired vaccines just another war crime by israel httpstcoti0vk8dqlw
2021-06-19 03:01:15+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE",0.028124999999999997,0.35,en,121.0,52,Frankie12559230,898,1056,,[],['@paldhous'],"Staunton, VA","2 the delta variant should pose little threat if youre fully vaccinated but could still cause deadly surges in places where many people have shunned  vaccines that puts the south and parts of rural america at risk
httpstcojzl6kur8uw httpstcoxsjd4tjile"
2021-06-19 03:01:27+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Givenkazeni: Zweli please just release the graphic designers. What are these fireworks.,,,en,121.0,29,_sthabee_,3387,2216,,[],['@Givenkazeni'],East Rand📍,rt  zweli please just release the graphic designers what are these fireworks
2021-06-19 03:02:23+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,632.0,703,B2Spirit_TT,6879,6378,,[],"['@TelGlobalHealth', '@WHOAFRO']",USA,"🚨africa is in the midst of a fullblown third wave of coronavirus the head of  has warned

cases have risen across the continent by more than 20 and deaths have also risen by 15 in the last week

 reports  🧵
httpstcocrdhqphfwm"
2021-06-19 03:02:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,632.0,702,DsOchoa,4980,5467,,[],"['@TelGlobalHealth', '@WHOAFRO']","California, USA","🚨africa is in the midst of a fullblown third wave of coronavirus the head of  has warned

cases have risen across the continent by more than 20 and deaths have also risen by 15 in the last week

 reports  🧵
httpstcocrdhqphfwm"
2021-06-19 03:02:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",0.14444444444444446,0.19999999999999998,en,309.0,287,DsOchoa,4980,5467,,[],"['@TelGlobalHealth', '@MoetiTshidi']","California, USA","africa is in the midst of a fullblown third wave  said the sobering trajectory of surging cases should draw everyone to urgent action 

“weve seen in india and elsewhere how quickly covid19 can rebound and overwhelm health systems
httpstcocemrzeidyr"
2021-06-19 03:02:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,en,638.0,588,izlhlmi_,244,112,False,[],['@shawajason'],,rt  liars you tried to load off your expired vaccines just another war crime by israel httpstcoti0vk8dqlw
2021-06-19 03:02:38+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Third wave of #coronavirus has hit Africa in a full blown manner. Gradual unlock in India a must for the economy but was shocked to see videos where people are flocking markets &amp; streets. This is not over yet folks so buckle up.,-0.11666666666666665,0.45,en,19.0,2,atishayyjain,299,1221,,['#coronavirus'],['@DrAMSinghvi'],"New Delhi, India",third wave of  has hit africa in a full blown manner gradual unlock in india a must for the economy but was shocked to see videos where people are flocking markets amp streets this is not over yet folks so buckle up
2021-06-19 03:02:41+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",0.14444444444444446,0.19999999999999998,en,309.0,288,B2Spirit_TT,6879,6378,,[],"['@TelGlobalHealth', '@MoetiTshidi']",USA,"africa is in the midst of a fullblown third wave  said the sobering trajectory of surging cases should draw everyone to urgent action 

“weve seen in india and elsewhere how quickly covid19 can rebound and overwhelm health systems
httpstcocemrzeidyr"
2021-06-19 03:02:42+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
Jayabai Sutar Hospital PMCG
Vaccines: COVISHIELD COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity… https://t.co/PzTkDCq8oE",,,en,,0,PuneUpdater,88,0,,[],[],,"pin code411038 
jayabai sutar hospital pmcg
vaccines covishield covaxin
min age limit 4518
dose1 capacity… httpstcopztkdcq8oe"
2021-06-19 03:02:42+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 197,0,… https://t.co/9s3PHugPZE",,,en,,0,PuneUpdater,88,0,,[],[],,"pin code411038 
bsmdeenanath hosp pvt pmc
vaccines covishield
min age limit 1845
dose1 capacity 1970… httpstco9s3phugpze"
2021-06-19 03:02:42+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
Joshi Hospital Pune PMC
Vaccines: COVISHIELD,
Min Age Limit: [45,18],
Dose1 Capacity: 0,1,
Dose2… https://t.co/vKIsIfAGht",,,en,,0,PuneUpdater,88,0,,[],[],,"pin code411004 
joshi hospital pune pmc
vaccines covishield
min age limit 4518
dose1 capacity 01
dose2… httpstcovkisifaght"
2021-06-19 03:02:42+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411021] 
Chellaram Hospital
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1,0,
Dose2 Capa… https://t.co/O9Hh5Pg3MM",,,en,,0,PuneUpdater,88,0,,[],[],,"pin code411021 
chellaram hospital
vaccines covishield
min age limit 1845
dose1 capacity 10
dose2 capa… httpstcoo9hh5pg3mm"
2021-06-19 03:02:42+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411041] 
Murlidhar Laigude - PMCG
Vaccines: COVAXIN COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0… https://t.co/OlngWzRrgU",,,en,,0,PuneUpdater,88,0,,[],[],,"pin code411041 
murlidhar laigude  pmcg
vaccines covaxin covishield
min age limit 1845
dose1 capacity 0… httpstcoolngwzrrgu"
2021-06-19 03:02:42+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411007] 
Aundh Kuty Rugnalaya - PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2… https://t.co/88qtwpZ69z",,,en,,0,PuneUpdater,88,0,,[],[],,"pin code411007 
aundh kuty rugnalaya  pmcg
vaccines covaxin
min age limit 4518
dose1 capacity 0
dose2… httpstco88qtwpz69z"
2021-06-19 03:02:42+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411040] 
Chatrapati Shahu Maharaj PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose… https://t.co/bkinwfPjNO",,,en,,0,PuneUpdater,88,0,,[],[],,"pin code411040 
chatrapati shahu maharaj pmcg
vaccines covaxin
min age limit 1845
dose1 capacity 0
dose… httpstcobkinwfpjno"
2021-06-19 03:02:45+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE",0.028124999999999997,0.35,en,123.0,53,triftenC,319,393,,[],['@paldhous'],,"2 the delta variant should pose little threat if youre fully vaccinated but could still cause deadly surges in places where many people have shunned  vaccines that puts the south and parts of rural america at risk
httpstcojzl6kur8uw httpstcoxsjd4tjile"
2021-06-19 03:02:59+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hope agencies are ready to deal with more mayhem... ppl are taking it for granted😬,,,en,,0,ManojGuptaKarwi,2095,731,,[],[],Bhopal,hope agencies are ready to deal with more mayhem ppl are taking it for granted😬
2021-06-19 03:03:01+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A short news on Taiwan's domestic #COVID19 vaccine by Medigen and an interview with Medigen. Medigen says it can to produce 40 to 50 million vaccines a year, which would be about enough for a population the size of Taiwan.",0.0,0.3,en,29.0,15,Taiwan41523132,2200,1704,,['#COVID19'],['@royngerng'],,a short news on taiwans domestic  vaccine by medigen and an interview with medigen medigen says it can to produce 40 to 50 million vaccines a year which would be about enough for a population the size of taiwan
2021-06-19 03:03:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Emerging Markets,,,en,,0,GXantheas,201,783,,[],[],"Detroit, MI",emerging markets
2021-06-19 03:03:03+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,1990.0,152,nowayfornow,47,42,,['#COVID19'],['@BogochIsaac'],,"204344  vaccines have been administered so far today in ontario 84 are 2nd doses

these are huge vaccine days the pace of vaccination per capita is up there with the fastest in the world 

way to go ontario

kenojuak ashevaks iqalutsiavak beautiful fish httpstcoxo2wlew4j2"
2021-06-19 03:03:12+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NYC health commissioner says he’s “particularly concerned about the delta variant” but meanwhile NYC has stopped releasing weekly variant data. The lack of transparency from NYC government is appalling. #DeltaVariant https://t.co/XX5kmi9VXU,-0.09166666666666666,0.6166666666666667,en,7.0,4,katy_mcquillan,749,3043,,[],['@LongCovidNYC'],New York City,nyc health commissioner says he’s “particularly concerned about the delta variant” but meanwhile nyc has stopped releasing weekly variant data the lack of transparency from nyc government is appalling  httpstcoxx5kmi9vxu
